card_id,card_name,card_set,rarity,tcg_holo_high,tcg_holo_mid,tcg_holo_market,tcg_holo_low,tcg_revhol_high,tcg_revhol_low,tcg_revhol_mid,tcg_revhol_market,tcg_first_ed_holo_high,tcg_first_ed_holo_mid,tcg_first_ed_holo_low,tcg_first_ed_holo_market,tcg_first_ed_normal_high,tcg_first_ed_normal_mid,tcg_first_ed_normal_low,tcg_first_ed_normal_market,tcg_normal_high,tcg_normal_mid,tcg_normal_low,tcg_normal_market,updated_at 
pl4-80,Wingull,Arceus,Common,0,0,0,0,2.0,0.55,0.89,0.74,0,0,0,0,0,0,0,0,5.84,0.24,0.12,0.23,2024-04-03T20:32:45.915422Z
ex6-75,Poliwag,FireRed & LeafGreen,Common,0,0,0,0,9.44,3.5,5.1,4.77,0,0,0,0,0,0,0,0,1.99,0.49,0.17,0.52,2024-04-03T20:32:45.915422Z
base5-75,Digger,Team Rocket,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.915422Z
swsh2-74,Clefairy,Rebel Clash,Common,0,0,0,0,7.74,0.1,0.27,0.27,0,0,0,0,0,0,0,0,999.0,0.1,0.02,0.08,2024-04-03T20:32:45.915422Z
swshp-SWSH074,Special Delivery Pikachu,SWSH Black Star Promos,Promo,399.99,135.5,117.38,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.915422Z
ex13-79,Pikachu δ,Holon Phantoms,Common,0,0,0,0,64.95,41.98,59.99,64.96,0,0,0,0,0,0,0,0,14.37,2.5,1.0,2.5,2024-04-03T20:32:45.915422Z
sm6-73,Zygarde-GX,Forbidden Light,Rare Holo GX,13.49,5.3,5.13,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.915422Z
neo1-72,Shuckle,Neo Genesis,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.915422Z
ecard1-71,Bayleef,Expedition Base Set,Uncommon,0,0,0,0,27.58,5.98,7.13,24.66,0,0,0,0,0,0,0,0,4.46,3.0,2.03,3.3,2024-04-03T20:32:45.915422Z
ecard2-53,Marill,Aquapolis,Uncommon,0,0,0,0,17.85,4.73,9.6,5.35,0,0,0,0,0,0,0,0,6.73,6.0,4.78,5.85,2024-04-03T20:32:45.915422Z
ex7-77,Slugma,Team Rocket Returns,Common,0,0,0,0,19.98,6.5,9.09,13.75,0,0,0,0,0,0,0,0,4.24,0.31,0.2,0.35,2024-04-03T20:32:45.915422Z
hgss1-85,Sunkern,HeartGold & SoulSilver,Common,0,0,0,0,5.0,1.22,2.0,2.46,0,0,0,0,0,0,0,0,11.42,0.31,0.12,0.53,2024-04-03T20:32:45.915422Z
dp4-72,Jigglypuff,Great Encounters,Common,0,0,0,0,6.76,3.32,4.52,6.66,0,0,0,0,0,0,0,0,8.95,0.87,0.5,1.25,2024-04-03T20:32:45.915422Z
xy5-81,Medicham,Primal Clash,Rare,0,0,0,0,2.97,0.22,0.7,0.65,0,0,0,0,0,0,0,0,2.0,0.39,0.18,0.31,2024-04-03T20:32:45.915422Z
sm10-69,Haunter,Unbroken Bonds,Uncommon,0,0,0,0,2.0,0.52,0.68,0.75,0,0,0,0,0,0,0,0,4.0,0.23,0.07,0.21,2024-04-03T20:32:45.915422Z
sma-SV72,Scizor-GX,Hidden Fates Shiny Vault,Rare Shiny GX,70.0,22.65,20.31,19.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.915422Z
sm35-68a,Ultra Ball,Shining Legends,Uncommon,,,,,,,,,,,,,,,,,,,,,2024-04-03T20:32:45.915422Z
xy8-74,Beheeyem,BREAKthrough,Uncommon,0,0,0,0,1.95,0.3,0.54,0.54,0,0,0,0,0,0,0,0,1.27,0.22,0.04,0.22,2024-04-03T20:32:45.915422Z
ex14-75,Crystal Beach,Crystal Guardians,Uncommon,0,0,0,0,20.0,3.03,6.22,5.71,0,0,0,0,0,0,0,0,4.97,1.49,0.74,1.48,2024-04-03T20:32:45.915422Z
dp1-80,Duskull,Diamond & Pearl,Common,0,0,0,0,2.91,0.69,1.28,0.79,0,0,0,0,0,0,0,0,1.37,0.28,0.12,0.28,2024-04-03T20:32:45.915422Z
swsh4-75,Cottonee,Vivid Voltage,Common,0,0,0,0,4.98,0.02,0.15,0.12,0,0,0,0,0,0,0,0,999.0,0.08,0.01,0.03,2024-04-03T20:32:45.915422Z
sm4-70,Kartana-GX,Crimson Invasion,Rare Holo GX,9.99,1.5,1.19,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.915422Z
ex8-77,Staryu,Deoxys,Common,0,0,0,0,35.0,1.8,3.15,5.0,0,0,0,0,0,0,0,0,2.84,0.36,0.16,0.41,2024-04-03T20:32:45.915422Z
bw9-79,Steelix,Plasma Freeze,Rare,0,0,0,0,2.88,0.73,1.32,2.94,0,0,0,0,0,0,0,0,2.49,0.99,0.35,1.13,2024-04-03T20:32:45.915422Z
hgss3-77,Sage's Training,HS—Undaunted,Uncommon,0,0,0,0,3.06,0.44,0.99,0.5,0,0,0,0,0,0,0,0,1.61,0.25,0.09,0.23,2024-04-03T20:32:45.915422Z
xy2-89,Fiery Torch,Flashfire,Uncommon,0,0,0,0,3.0,0.11,0.45,0.37,0,0,0,0,0,0,0,0,1.99,0.25,0.04,0.22,2024-04-03T20:32:45.915422Z
hgss2-79,Life Herb,HS—Unleashed,Uncommon,0,0,0,0,2.39,0.25,0.49,0.49,0,0,0,0,0,0,0,0,3.0,0.24,0.04,0.17,2024-04-03T20:32:45.915422Z
sm12-79,Xatu,Cosmic Eclipse,Rare,0,0,0,0,2.0,0.24,0.4,0.32,0,0,0,0,0,0,0,0,1.37,0.25,0.12,0.19,2024-04-03T20:32:45.915422Z
ex10-78,Totodile,Unseen Forces,Common,0,0,0,0,17.16,5.99,8.78,7.62,0,0,0,0,0,0,0,0,1.47,0.49,0.15,0.48,2024-04-03T20:32:45.915422Z
bw6-77,Skuntank,Dragons Exalted,Uncommon,0,0,0,0,12.12,0.35,0.69,0.73,0,0,0,0,0,0,0,0,2.71,0.25,0.09,0.21,2024-04-03T20:32:45.915422Z
dp7-71,Ponyta,Stormfront,Common,0,0,0,0,4.64,0.37,0.74,0.59,0,0,0,0,0,0,0,0,4.29,0.28,0.2,0.3,2024-04-03T20:32:45.915422Z
smp-SM71,Kommo-o-GX,SM Black Star Promos,Promo,5.95,3.36,3.92,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.915422Z
bw10-85,Rare Candy,Plasma Blast,Uncommon,0,0,0,0,4.56,0.77,1.32,1.18,0,0,0,0,0,0,0,0,2.0,0.49,0.29,0.52,2024-04-03T20:32:45.915422Z
ex3-79,Trapinch,Dragon,Common,0,0,0,0,3.49,1.11,1.5,1.55,0,0,0,0,0,0,0,0,2.0,0.56,0.25,0.59,2024-04-03T20:32:45.915422Z
bw4-83,Pidove,Next Destinies,Common,0,0,0,0,3.76,0.31,0.47,0.4,0,0,0,0,0,0,0,0,2.7,0.25,0.06,0.18,2024-04-03T20:32:45.915422Z
bw5-72,Bisharp,Dark Explorers,Rare,0,0,0,0,7.28,0.4,1.0,0.2,0,0,0,0,0,0,0,0,6.54,0.52,0.2,0.42,2024-04-03T20:32:45.915422Z
sm3-75,Lycanroc,Burning Shadows,Rare Holo,999.99,0.3,0.23,0.04,4.33,0.14,0.3,0.22,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.915422Z
ex15-67,Totodile δ,Dragon Frontiers,Common,0,0,0,0,25.0,4.77,6.58,12.7,0,0,0,0,0,0,0,0,2.17,0.5,0.19,0.56,2024-04-03T20:32:45.915422Z
bw7-80,Gligar,Boundaries Crossed,Common,0,0,0,0,9.45,0.19,0.48,0.47,0,0,0,0,0,0,0,0,3.46,0.25,0.16,0.23,2024-04-03T20:32:45.915422Z
xyp-XY71,Hoopa-EX,XY Black Star Promos,Promo,6.0,1.53,1.19,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.915422Z
g1-66,Olympia,Generations,Uncommon,0,0,0,0,3.94,0.24,0.5,0.51,0,0,0,0,0,0,0,0,2.5,0.25,0.07,0.17,2024-04-03T20:32:45.915422Z
sm1-75,Palossand,Sun & Moon,Rare,0,0,0,0,1.64,0.04,0.24,0.15,0,0,0,0,0,0,0,0,5.0,0.2,0.03,0.12,2024-04-03T20:32:45.915422Z
bw2-71,Ferroseed,Emerging Powers,Common,0,0,0,0,4.24,0.37,0.59,0.48,0,0,0,0,0,0,0,0,4.24,0.25,0.1,0.2,2024-04-03T20:32:45.915422Z
dp5-77,Turtwig,Majestic Dawn,Common,0,0,0,0,8.97,0.83,2.24,7.99,0,0,0,0,0,0,0,0,8.99,0.25,0.1,0.24,2024-04-03T20:32:45.915422Z
pl2-76,Quagsire GL,Rising Rivals,Common,0,0,0,0,5.49,1.49,1.94,1.88,0,0,0,0,0,0,0,0,1.45,0.28,0.1,0.34,2024-04-03T20:32:45.915422Z
bw8-77,Lucario,Plasma Storm,Uncommon,0,0,0,0,6.74,3.22,3.32,3.26,0,0,0,0,0,0,0,0,3.0,0.7,0.5,0.7,2024-04-03T20:32:45.915422Z
ex9-78,Lum Berry,Emerald,Uncommon,0,0,0,0,7.99,4.5,5.1,4.0,0,0,0,0,0,0,0,0,1.59,0.74,0.25,0.73,2024-04-03T20:32:45.915422Z
ex5-71,Seedot,Hidden Legends,Common,0,0,0,0,5.97,1.35,2.94,3.0,0,0,0,0,0,0,0,0,1.33,0.25,0.06,0.2,2024-04-03T20:32:45.915422Z
xy7-79,Paint Roller,Ancient Origins,Uncommon,0,0,0,0,1.35,0.1,0.3,0.22,0,0,0,0,0,0,0,0,1.28,0.15,0.04,0.08,2024-04-03T20:32:45.915422Z
sm2-75,Mudbray,Guardians Rising,Common,0,0,0,0,1.37,0.02,0.25,0.19,0,0,0,0,0,0,0,0,5.0,0.1,0.02,0.1,2024-04-03T20:32:45.915422Z
bw1-76,Klinklang,Black & White,Rare Holo,2.49,1.4,1.4,0.64,3.61,1.15,1.8,1.51,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.915422Z
hgss4-76,Skorupi,HS—Triumphant,Common,0,0,0,0,2.52,0.31,0.49,0.62,0,0,0,0,0,0,0,0,2.18,0.25,0.08,0.23,2024-04-03T20:32:45.915422Z
pl3-74,Numel,Supreme Victors,Uncommon,0,0,0,0,1.49,0.49,0.69,0.71,0,0,0,0,0,0,0,0,8.99,0.35,0.2,0.51,2024-04-03T20:32:45.915422Z
dp2-72,Barboach,Mysterious Treasures,Common,0,0,0,0,3.0,0.28,0.71,1.5,0,0,0,0,0,0,0,0,1.98,0.23,0.05,0.14,2024-04-03T20:32:45.915422Z
base4-78,Machop,Base Set 2,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.32,0.1,0.31,2024-04-03T20:32:45.915422Z
swsh1-79,Morpeko V,Sword & Shield,Rare Holo V,50.0,0.99,0.56,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
neo2-71,Wooper,Neo Discovery,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
gym1-82,Lt. Surge's Rattata,Gym Heroes,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
sm9-82,Lycanroc-GX,Team Up,Rare Holo GX,10.0,1.86,1.71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
gym2-83,Koga's Zubat,Gym Challenge,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
swsh3-73,Gothita,Darkness Ablaze,Common,0,0,0,0,4.98,0.04,0.2,0.15,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.04,2024-04-03T20:32:45.916882Z
dp6-77,Unown [R],Legends Awakened,Uncommon,0,0,0,0,10.5,4.99,6.53,9.08,0,0,0,0,0,0,0,0,5.94,3.27,2.0,3.32,2024-04-03T20:32:45.916882Z
ex2-71,Onix,Sandstorm,Common,0,0,0,0,5.0,1.29,2.57,4.12,0,0,0,0,0,0,0,0,1.5,0.51,0.28,0.5,2024-04-03T20:32:45.916882Z
dp3-84,Corsola,Secret Wonders,Common,0,0,0,0,2.99,0.32,1.45,1.49,0,0,0,0,0,0,0,0,1.49,0.3,0.12,0.35,2024-04-03T20:32:45.916882Z
xy3-66,Scraggy,Furious Fists,Common,0,0,0,0,1.95,0.16,0.47,0.42,0,0,0,0,0,0,0,0,1.27,0.19,0.05,0.15,2024-04-03T20:32:45.916882Z
xy6-76,M Rayquaza-EX,Roaring Skies,Rare Holo EX,20.68,11.69,11.59,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
xy4-72,Deino,Phantom Forces,Common,0,0,0,0,1.94,0.1,0.45,0.43,0,0,0,0,0,0,0,0,2.0,0.2,0.05,0.11,2024-04-03T20:32:45.916882Z
xy9-70,Garchomp,BREAKpoint,Rare Holo,2.02,0.6,0.55,0.25,6.21,0.25,0.82,0.65,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
neo4-79,Psyduck,Neo Destiny,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
bwp-BW68,Meloetta,BW Black Star Promos,Promo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0.75,0.5,0.77,2024-04-03T20:32:45.916882Z
ex4-80,Team Magma Ball,Team Magma vs Team Aqua,Uncommon,0,0,0,0,3.44,1.57,2.76,2.8,0,0,0,0,0,0,0,0,3.49,0.69,0.25,0.77,2024-04-03T20:32:45.916882Z
ex1-68,Ralts,Ruby & Sapphire,Common,0,0,0,0,9.44,4.62,5.64,5.44,0,0,0,0,0,0,0,0,1.87,0.7,0.25,0.78,2024-04-03T20:32:45.916882Z
pl1-79,Lapras,Platinum,Common,0,0,0,0,45.0,4.3,9.8,5.32,0,0,0,0,0,0,0,0,1.99,0.85,0.27,1.03,2024-04-03T20:32:45.916882Z
bw3-73,Terrakion,Noble Victories,Rare Holo,3.69,2.09,2.9,1.25,4.97,0.99,2.29,3.66,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
bw11-82,Excadrill-EX,Legendary Treasures,Rare Holo EX,14.0,3.16,3.16,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
sm5-78,Alolan Diglett,Ultra Prism,Common,0,0,0,0,8.99,0.11,0.36,0.3,0,0,0,0,0,0,0,0,3.93,0.15,0.04,0.15,2024-04-03T20:32:45.916882Z
xy1-80,Skarmory-EX,XY,Rare Holo EX,4.99,2.08,2.11,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
ex16-71,Battle Frontier,Power Keepers,Uncommon,0,0,0,0,8.44,3.49,4.79,6.25,0,0,0,0,0,0,0,0,5.97,1.72,0.9,1.42,2024-04-03T20:32:45.916882Z
ex12-82,React Energy,Legend Maker,Uncommon,0,0,0,0,6.69,2.0,4.45,4.97,0,0,0,0,0,0,0,0,1.64,0.5,0.21,0.55,2024-04-03T20:32:45.916882Z
ex11-77,Meowth,Delta Species,Common,0,0,0,0,20.49,6.21,9.32,9.23,0,0,0,0,0,0,0,0,2.99,0.41,0.2,0.45,2024-04-03T20:32:45.916882Z
hgss1-86,Totodile,HeartGold & SoulSilver,Common,0,0,0,0,5.72,1.7,4.07,5.09,0,0,0,0,0,0,0,0,3.0,0.45,0.24,0.49,2024-04-03T20:32:45.916882Z
ex14-76,Crystal Shard,Crystal Guardians,Uncommon,0,0,0,0,4.99,0.4,3.03,4.47,0,0,0,0,0,0,0,0,1.49,0.44,0.2,0.33,2024-04-03T20:32:45.916882Z
bw11-83,Stunfisk,Legendary Treasures,Uncommon,0,0,0,0,2.74,0.58,1.52,0.67,0,0,0,0,0,0,0,0,1.37,0.4,0.14,0.4,2024-04-03T20:32:45.916882Z
ex10-79,Wooper,Unseen Forces,Common,0,0,0,0,9.99,3.97,7.85,7.89,0,0,0,0,0,0,0,0,11.42,0.27,0.08,0.28,2024-04-03T20:32:45.916882Z
ex15-68,Trapinch δ,Dragon Frontiers,Common,0,0,0,0,4.5,2.78,2.84,3.89,0,0,0,0,0,0,0,0,1.49,0.25,0.1,0.25,2024-04-03T20:32:45.916882Z
sm11-75,Alolan Marowak,Unified Minds,Rare,0,0,0,0,4.99,0.45,0.6,0.6,0,0,0,0,0,0,0,0,4.99,0.44,0.23,0.38,2024-04-03T20:32:45.916882Z
dp6-78,Unown [U],Legends Awakened,Uncommon,0,0,0,0,6.24,0.49,1.87,3.17,0,0,0,0,0,0,0,0,8.85,0.67,0.28,0.62,2024-04-03T20:32:45.916882Z
xyp-XY72,Latios-EX,XY Black Star Promos,Promo,4.95,2.16,2.13,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
g1-67,Poké Ball,Generations,Uncommon,0,0,0,0,4.52,0.1,0.35,0.29,0,0,0,0,0,0,0,0,1.23,0.21,0.01,0.17,2024-04-03T20:32:45.916882Z
xy5-82,Trapinch,Primal Clash,Common,0,0,0,0,1.95,0.1,0.4,0.31,0,0,0,0,0,0,0,0,1.49,0.17,0.01,0.16,2024-04-03T20:32:45.916882Z
pl3-75,Pinsir,Supreme Victors,Uncommon,0,0,0,0,1.82,0.6,0.7,0.68,0,0,0,0,0,0,0,0,1.47,0.54,0.24,0.63,2024-04-03T20:32:45.916882Z
bw3-74,Landorus,Noble Victories,Rare Holo,4.32,2.29,2.41,1.73,2.34,1.35,1.88,1.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
sm3-76,Lycanroc,Burning Shadows,Rare,0,0,0,0,5.0,0.14,0.32,0.27,0,0,0,0,0,0,0,0,5.0,0.25,0.1,0.2,2024-04-03T20:32:45.916882Z
pl4-81,Wingull,Arceus,Common,0,0,0,0,2.5,0.9,1.3,1.01,0,0,0,0,0,0,0,0,8.99,0.25,0.03,0.23,2024-04-03T20:32:45.916882Z
bw1-77,Patrat,Black & White,Common,0,0,0,0,1.24,0.31,0.5,0.52,0,0,0,0,0,0,0,0,1.96,0.25,0.1,0.3,2024-04-03T20:32:45.916882Z
xy12-75,Charizard Spirit Link,Evolutions,Uncommon,0,0,0,0,9.95,0.17,0.87,0.93,0,0,0,0,0,0,0,0,5.0,0.15,0.02,0.11,2024-04-03T20:32:45.916882Z
xy11-82,Xerneas BREAK,Steam Siege,Rare BREAK,8.8,2.67,2.47,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
bw6-78,Aron,Dragons Exalted,Common,0,0,0,0,1.0,0.34,0.39,0.39,0,0,0,0,0,0,0,0,1.37,0.25,0.15,0.23,2024-04-03T20:32:45.916882Z
bw5-73,Vullaby,Dark Explorers,Uncommon,0,0,0,0,7.09,0.42,0.79,,0,0,0,0,0,0,0,0,1.43,0.28,0.19,0.3,2024-04-03T20:32:45.916882Z
ecard1-72,Chansey,Expedition Base Set,Uncommon,0,0,0,0,22.35,12.36,12.64,10.17,0,0,0,0,0,0,0,0,3.97,1.0,0.49,1.03,2024-04-03T20:32:45.916882Z
base4-79,Magnemite,Base Set 2,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,0.34,0.09,0.33,2024-04-03T20:32:45.916882Z
ex16-72,Drake's Stadium,Power Keepers,Uncommon,0,0,0,0,3.97,0.89,2.57,0.89,0,0,0,0,0,0,0,0,2.25,1.0,0.35,1.49,2024-04-03T20:32:45.916882Z
xy4-73,Zweilous,Phantom Forces,Uncommon,0,0,0,0,1.95,0.24,0.5,0.63,0,0,0,0,0,0,0,0,1.27,0.23,0.05,0.23,2024-04-03T20:32:45.916882Z
hgss1-87,Vulpix,HeartGold & SoulSilver,Common,0,0,0,0,12.0,3.0,4.28,13.14,0,0,0,0,0,0,0,0,1.31,0.58,0.05,0.63,2024-04-03T20:32:45.916882Z
sm35-69,Double Colorless Energy,Shining Legends,Uncommon,0,0,0,0,6.5,0.46,1.0,0.73,0,0,0,0,0,0,0,0,4.0,0.82,0.3,0.82,2024-04-03T20:32:45.916882Z
bw4-84,Minccino,Next Destinies,Uncommon,0,0,0,0,4.24,0.4,0.7,0.88,0,0,0,0,0,0,0,0,2.3,0.36,0.15,0.41,2024-04-03T20:32:45.916882Z
sm2-76,Mudsdale,Guardians Rising,Rare Holo,11.0,0.4,0.31,0.19,11.0,0.18,0.37,0.35,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
sm1-76,Alolan Rattata,Sun & Moon,Common,0,0,0,0,1.99,0.08,0.25,0.21,0,0,0,0,0,0,0,0,5.0,0.12,0.01,0.11,2024-04-03T20:32:45.916882Z
ex6-76,Ponyta,FireRed & LeafGreen,Common,0,0,0,0,10.0,0.87,2.08,4.77,0,0,0,0,0,0,0,0,1.87,0.4,0.2,0.38,2024-04-03T20:32:45.916882Z
neo1-73,Slowpoke,Neo Genesis,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
dp3-85,Diglett,Secret Wonders,Common,0,0,0,0,3.95,1.04,1.57,2.0,0,0,0,0,0,0,0,0,3.12,0.28,0.19,0.27,2024-04-03T20:32:45.916882Z
base1-81,Energy Retrieval,Base,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.4,0.07,0.44,2024-04-03T20:32:45.916882Z
neo2-72,Fossil Egg,Neo Discovery,Uncommon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
ex8-78,Surskit,Deoxys,Common,0,0,0,0,239.01,2.4,4.1,4.87,0,0,0,0,0,0,0,0,1.99,0.29,0.19,0.28,2024-04-03T20:32:45.916882Z
col1-80,Lost Remover,Call of Legends,Uncommon,0,0,0,0,5.24,1.41,2.89,3.45,0,0,0,0,0,0,0,0,1.33,0.4,0.11,0.31,2024-04-03T20:32:45.916882Z
swsh1-80,Morpeko VMAX,Sword & Shield,Rare Holo VMAX,9.98,1.75,1.48,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
bw10-86,Reversal Trigger,Plasma Blast,Uncommon,0,0,0,0,1.37,0.15,0.4,0.38,0,0,0,0,0,0,0,0,1.27,0.25,0.05,0.17,2024-04-03T20:32:45.916882Z
sm75-76,Fiery Flint,Dragon Majesty,Rare Secret,19.99,7.2,5.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
xy10-76,Aerodactyl,Fates Collide,Rare,0,0,0,0,5.75,0.7,0.99,0.98,0,0,0,0,0,0,0,0,1.95,0.51,0.1,0.51,2024-04-03T20:32:45.916882Z
ex2-72,Pikachu,Sandstorm,Common,0,0,0,0,77.32,34.97,64.41,16.25,0,0,0,0,0,0,0,0,6.24,2.34,0.98,2.25,2024-04-03T20:32:45.916882Z
swsh3-74,Gothorita,Darkness Ablaze,Uncommon,0,0,0,0,4.98,0.04,0.2,0.15,0,0,0,0,0,0,0,0,999.0,0.1,0.01,0.05,2024-04-03T20:32:45.916882Z
ex3-80,Treecko,Dragon,Common,0,0,0,0,8.51,3.44,6.64,7.74,0,0,0,0,0,0,0,0,1.53,0.7,0.25,0.81,2024-04-03T20:32:45.916882Z
bw7-81,Gliscor,Boundaries Crossed,Rare Holo,3.23,1.5,1.6,0.75,5.5,1.0,2.4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
smp-SM72,Alolan Raichu,SM Black Star Promos,Promo,22.0,8.21,7.52,6.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
ecard2-54,Marowak,Aquapolis,Uncommon,0,0,0,0,32.99,14.0,24.49,22.35,0,0,0,0,0,0,0,0,11.22,3.4,2.37,3.4,2024-04-03T20:32:45.916882Z
xy9-71,Pancham,BREAKpoint,Common,0,0,0,0,50.0,0.1,0.3,0.2,0,0,0,0,0,0,0,0,1.26,0.15,0.04,0.13,2024-04-03T20:32:45.916882Z
ex4-81,Team Magma Belt,Team Magma vs Team Aqua,Uncommon,0,0,0,0,10.5,1.89,2.01,2.01,0,0,0,0,0,0,0,0,1.99,1.13,0.85,1.01,2024-04-03T20:32:45.916882Z
sm9-83,Alolan Grimer,Team Up,Common,0,0,0,0,1.0,0.09,0.28,0.19,0,0,0,0,0,0,0,0,1.13,0.15,0.04,0.09,2024-04-03T20:32:45.916882Z
ex7-78,Spinarak,Team Rocket Returns,Common,0,0,0,0,6.0,3.8,5.43,5.43,0,0,0,0,0,0,0,0,1.67,0.63,0.29,0.7,2024-04-03T20:32:45.916882Z
dp7-72,Roselia,Stormfront,Common,0,0,0,0,1.7,0.34,0.5,0.34,0,0,0,0,0,0,0,0,1.85,0.25,0.09,0.27,2024-04-03T20:32:45.916882Z
ex9-79,Mr. Stone's Project,Emerald,Uncommon,0,0,0,0,9.95,1.16,2.58,1.94,0,0,0,0,0,0,0,0,2.49,0.97,0.8,0.94,2024-04-03T20:32:45.916882Z
gym2-84,Lt. Surge's Pikachu,Gym Challenge,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
ex5-72,Shuppet,Hidden Legends,Common,0,0,0,0,4.99,1.75,2.1,2.08,0,0,0,0,0,0,0,0,1.78,0.4,0.11,0.4,2024-04-03T20:32:45.916882Z
xy6-77,Shaymin-EX,Roaring Skies,Rare Holo EX,99.95,6.0,5.16,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
bw9-80,Mawile,Plasma Freeze,Uncommon,0,0,0,0,2.53,0.53,1.1,1.42,0,0,0,0,0,0,0,0,4.66,0.31,0.15,0.34,2024-04-03T20:32:45.916882Z
pl1-80,Lickitung,Platinum,Common,0,0,0,0,2.99,0.99,1.53,2.87,0,0,0,0,0,0,0,0,1.3,0.44,0.27,0.46,2024-04-03T20:32:45.916882Z
base6-74,Eevee,Legendary Collection,Common,0,0,0,0,249.99,170.0,249.0,107.99,0,0,0,0,0,0,0,0,77.0,1.99,0.73,2.28,2024-04-03T20:32:45.916882Z
ex11-78,Ponyta,Delta Species,Common,0,0,0,0,9.22,3.49,4.18,7.5,0,0,0,0,0,0,0,0,1.37,0.3,0.15,0.3,2024-04-03T20:32:45.916882Z
pl2-77,Sealeo,Rising Rivals,Common,0,0,0,0,6.04,0.56,0.8,0.59,0,0,0,0,0,0,0,0,1.32,0.25,0.07,0.23,2024-04-03T20:32:45.916882Z
sm6-74,Diancie ◇,Forbidden Light,Rare Prism Star,5.43,2.57,2.36,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.916882Z
dp2-73,Bidoof,Mysterious Treasures,Common,0,0,0,0,2.65,0.65,0.96,3.44,0,0,0,0,0,0,0,0,75.0,0.35,0.19,0.34,2024-04-03T20:32:45.916882Z
